"Year","Locationabbr","Locationdesc","Class","Topic","Question","Response","Break_Out","Break_Out_Category","Sample_Size","Data_value","Confidence_limit_Low","Confidence_limit_High","Display_order","Data_value_unit","Data_value_type","Data_Value_Footnote_Symbol","Data_Value_Footnote","DataSource","ClassId","TopicId","LocationID","BreakoutID","BreakOutCategoryID","QuestionID","ResponseID","GeoLocation"
"2013","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","45-54","Age Group","398","22.5","19.7","25.2","13","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","AGE04","CAT3","_PASTAE1","RESP046","    (37.638640123, -120.999999538)"
"2013","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","45-54","Age Group","1,542","83.8","81.7","86.0","14","%","Crude Prevalence",,,"BRFSS","CLASS03","Topic17","06","AGE04","CAT3","ADDEPEV2","RESP054","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","45-54","Age Group","225","14.8","12.2","17.3","14","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic60","06","AGE04","CAT3","_VEGLT1","RESP078","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","45-54","Age Group","487","29.8","26.8","32.8","14","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic27","06","AGE04","CAT3","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2013","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","45-54","Age Group","1,253","77.5","74.8","80.3","14","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","AGE04","CAT3","_PASTAE1","RESP054","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","55-64","Age Group","1,568","83.1","80.5","85.8","15","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic60","06","AGE05","CAT3","_VEGLT1","RESP077","    (37.638640123, -120.999999538)"
"2013","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","55-64","Age Group","415","19.0","16.7","21.2","15","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","AGE05","CAT3","_PASTAE1","RESP046","    (37.638640123, -120.999999538)"
"2013","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","55-64","Age Group","455","18.9","16.7","21.1","15","%","Crude Prevalence",,,"BRFSS","CLASS03","Topic17","06","AGE05","CAT3","ADDEPEV2","RESP046","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","55-64","Age Group","1,343","72.2","69.3","75.0","15","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic27","06","AGE05","CAT3","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2013","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","55-64","Age Group","1,691","81.1","78.9","83.3","16","%","Crude Prevalence",,,"BRFSS","CLASS03","Topic17","06","AGE05","CAT3","ADDEPEV2","RESP054","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","55-64","Age Group","521","27.8","25.0","30.7","16","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic27","06","AGE05","CAT3","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","55-64","Age Group","277","16.9","14.3","19.5","16","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic60","06","AGE05","CAT3","_VEGLT1","RESP078","    (37.638640123, -120.999999538)"
"2013","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","55-64","Age Group","1,518","81.0","78.8","83.3","16","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","AGE05","CAT3","_PASTAE1","RESP054","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","65+","Age Group","2,157","76.7","74.5","79.0","17","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic27","06","AGE09","CAT3","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2013","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","65+","Age Group","629","20.4","18.4","22.4","17","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","AGE09","CAT3","_PASTAE1","RESP046","    (37.638640123, -120.999999538)"
"2013","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","65+","Age Group","440","12.9","11.1","14.7","17","%","Crude Prevalence",,,"BRFSS","CLASS03","Topic17","06","AGE09","CAT3","ADDEPEV2","RESP046","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","65+","Age Group","2,345","85.0","83.1","87.0","17","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic60","06","AGE09","CAT3","_VEGLT1","RESP077","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","65+","Age Group","385","15.0","13.0","17.0","18","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic60","06","AGE09","CAT3","_VEGLT1","RESP078","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","65+","Age Group","592","23.3","21.0","25.6","18","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic27","06","AGE09","CAT3","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2013","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","65+","Age Group","2,161","79.6","77.6","81.6","18","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","AGE09","CAT3","_PASTAE1","RESP054","    (37.638640123, -120.999999538)"
"2013","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","65+","Age Group","2,669","87.1","85.3","89.0","18","%","Crude Prevalence",,,"BRFSS","CLASS03","Topic17","06","AGE09","CAT3","ADDEPEV2","RESP054","    (37.638640123, -120.999999538)"
"2013","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","White, non-Hispanic","Race/Ethnicity","1,112","16.1","14.8","17.3","19","%","Crude Prevalence",,,"BRFSS","CLASS03","Topic17","06","RACE1","CAT4","ADDEPEV2","RESP046","    (37.638640123, -120.999999538)"
"2013","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","White, non-Hispanic","Race/Ethnicity","1,584","27.7","26.2","29.3","19","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","RACE1","CAT4","_PASTAE1","RESP046","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","White, non-Hispanic","Race/Ethnicity","4,243","70.7","69.1","72.3","19","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic27","06","RACE1","CAT4","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","White, non-Hispanic","Race/Ethnicity","5,028","86.8","85.6","88.0","19","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic60","06","RACE1","CAT4","_VEGLT1","RESP077","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","White, non-Hispanic","Race/Ethnicity","1,562","29.3","27.7","30.9","20","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic27","06","RACE1","CAT4","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2013","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","White, non-Hispanic","Race/Ethnicity","5,487","84.0","82.7","85.2","20","%","Crude Prevalence",,,"BRFSS","CLASS03","Topic17","06","RACE1","CAT4","ADDEPEV2","RESP054","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","White, non-Hispanic","Race/Ethnicity","742","13.2","12.0","14.4","20","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic60","06","RACE1","CAT4","_VEGLT1","RESP078","    (37.638640123, -120.999999538)"
"2013","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","White, non-Hispanic","Race/Ethnicity","4,315","72.3","70.7","73.9","20","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","RACE1","CAT4","_PASTAE1","RESP054","    (37.638640123, -120.999999538)"
"2013","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Black, non-Hispanic","Race/Ethnicity","85","14.9","11.0","18.8","21","%","Crude Prevalence",,,"BRFSS","CLASS03","Topic17","06","RACE2","CAT4","ADDEPEV2","RESP046","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Black, non-Hispanic","Race/Ethnicity","325","76.1","71.0","81.3","21","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic60","06","RACE2","CAT4","_VEGLT1","RESP077","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Black, non-Hispanic","Race/Ethnicity","289","69.4","63.6","75.2","21","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic27","06","RACE2","CAT4","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2013","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Black, non-Hispanic","Race/Ethnicity","112","25.2","19.4","30.9","21","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","RACE2","CAT4","_PASTAE1","RESP046","    (37.638640123, -120.999999538)"
"2013","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","Black, non-Hispanic","Race/Ethnicity","339","74.8","69.1","80.6","22","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","RACE2","CAT4","_PASTAE1","RESP054","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Black, non-Hispanic","Race/Ethnicity","140","30.6","24.8","36.4","22","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic27","06","RACE2","CAT4","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2013","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","Black, non-Hispanic","Race/Ethnicity","435","85.1","81.2","89.0","22","%","Crude Prevalence",,,"BRFSS","CLASS03","Topic17","06","RACE2","CAT4","ADDEPEV2","RESP054","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Black, non-Hispanic","Race/Ethnicity","107","23.9","18.7","29.0","22","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic60","06","RACE2","CAT4","_VEGLT1","RESP078","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Hispanic","Race/Ethnicity","2,004","79.7","77.6","81.8","23","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic60","06","RACE3","CAT4","_VEGLT1","RESP077","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Hispanic","Race/Ethnicity","1,808","71.5","69.3","73.8","23","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic27","06","RACE3","CAT4","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2013","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Hispanic","Race/Ethnicity","509","19.9","17.9","21.9","23","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","RACE3","CAT4","_PASTAE1","RESP046","    (37.638640123, -120.999999538)"
"2013","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Hispanic","Race/Ethnicity","410","10.9","9.6","12.3","23","%","Crude Prevalence",,,"BRFSS","CLASS03","Topic17","06","RACE3","CAT4","ADDEPEV2","RESP046","    (37.638640123, -120.999999538)"
"2013","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","Hispanic","Race/Ethnicity","2,726","89.1","87.7","90.4","24","%","Crude Prevalence",,,"BRFSS","CLASS03","Topic17","06","RACE3","CAT4","ADDEPEV2","RESP054","    (37.638640123, -120.999999538)"
"2013","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","Hispanic","Race/Ethnicity","2,132","80.1","78.1","82.1","24","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","RACE3","CAT4","_PASTAE1","RESP054","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Hispanic","Race/Ethnicity","716","28.5","26.2","30.7","24","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic27","06","RACE3","CAT4","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Hispanic","Race/Ethnicity","479","20.3","18.2","22.4","24","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic60","06","RACE3","CAT4","_VEGLT1","RESP078","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Other, non-Hispanic","Race/Ethnicity","605","79.1","75.0","83.2","25","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic60","06","RACE4","CAT4","_VEGLT1","RESP077","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Other, non-Hispanic","Race/Ethnicity","473","62.4","57.9","66.9","25","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic27","06","RACE4","CAT4","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2013","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Other, non-Hispanic","Race/Ethnicity","175","21.6","18.0","25.3","25","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","RACE4","CAT4","_PASTAE1","RESP046","    (37.638640123, -120.999999538)"
"2013","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Other, non-Hispanic","Race/Ethnicity","88","8.0","5.8","10.2","25","%","Crude Prevalence",,,"BRFSS","CLASS03","Topic17","06","RACE4","CAT4","ADDEPEV2","RESP046","    (37.638640123, -120.999999538)"
"2013","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","Other, non-Hispanic","Race/Ethnicity","592","78.4","74.8","82.1","26","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","RACE4","CAT4","_PASTAE1","RESP054","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Other, non-Hispanic","Race/Ethnicity","139","20.9","16.9","25.0","26","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic60","06","RACE4","CAT4","_VEGLT1","RESP078","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Other, non-Hispanic","Race/Ethnicity","286","37.6","33.1","42.1","26","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic27","06","RACE4","CAT4","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2013","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","Other, non-Hispanic","Race/Ethnicity","851","92.0","89.8","94.2","26","%","Crude Prevalence",,,"BRFSS","CLASS03","Topic17","06","RACE4","CAT4","ADDEPEV2","RESP054","    (37.638640123, -120.999999538)"
"2013","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Multiracial, non-Hispanic","Race/Ethnicity","55","29.3","21.4","37.3","27","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","RACE5","CAT4","_PASTAE1","RESP046","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Multiracial, non-Hispanic","Race/Ethnicity","126","66.0","57.4","74.7","27","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic27","06","RACE5","CAT4","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2013","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Multiracial, non-Hispanic","Race/Ethnicity","51","23.0","15.4","30.6","27","%","Crude Prevalence",,,"BRFSS","CLASS03","Topic17","06","RACE5","CAT4","ADDEPEV2","RESP046","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Multiracial, non-Hispanic","Race/Ethnicity","164","89.8","85.2","94.4","27","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic60","06","RACE5","CAT4","_VEGLT1","RESP077","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Multiracial, non-Hispanic","Race/Ethnicity","25","10.2","5.7","14.8","28","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic60","06","RACE5","CAT4","_VEGLT1","RESP078","    (37.638640123, -120.999999538)"
"2013","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","Multiracial, non-Hispanic","Race/Ethnicity","141","70.7","62.7","78.6","28","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","RACE5","CAT4","_PASTAE1","RESP054","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Multiracial, non-Hispanic","Race/Ethnicity","66","34.0","25.3","42.6","28","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic27","06","RACE5","CAT4","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2013","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","Multiracial, non-Hispanic","Race/Ethnicity","166","77.0","69.4","84.6","28","%","Crude Prevalence",,,"BRFSS","CLASS03","Topic17","06","RACE5","CAT4","ADDEPEV2","RESP054","    (37.638640123, -120.999999538)"
"2013","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Less than H.S.","Education Attained","223","13.6","11.4","15.8","29","%","Crude Prevalence",,,"BRFSS","CLASS03","Topic17","06","EDUCA1","CAT5","ADDEPEV2","RESP046","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Less than H.S.","Education Attained","864","70.8","67.5","74.2","29","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic27","06","EDUCA1","CAT5","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Less than H.S.","Education Attained","915","77.4","74.2","80.6","29","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic60","06","EDUCA1","CAT5","_VEGLT1","RESP077","    (37.638640123, -120.999999538)"
"2013","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","Less than H.S.","Education Attained","129","11.6","9.3","14.0","29","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","EDUCA1","CAT5","_PASTAE1","RESP046","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Less than H.S.","Education Attained","263","22.6","19.4","25.9","30","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic60","06","EDUCA1","CAT5","_VEGLT1","RESP078","    (37.638640123, -120.999999538)"
"2013","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","Less than H.S.","Education Attained","1,112","88.4","86.0","90.7","30","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","EDUCA1","CAT5","_PASTAE1","RESP054","    (37.638640123, -120.999999538)"
"2013","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","Less than H.S.","Education Attained","1,229","86.4","84.2","88.6","30","%","Crude Prevalence",,,"BRFSS","CLASS03","Topic17","06","EDUCA1","CAT5","ADDEPEV2","RESP054","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Less than H.S.","Education Attained","336","29.2","25.8","32.5","30","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic27","06","EDUCA1","CAT5","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","H.S. or G.E.D.","Education Attained","1,245","65.9","63.1","68.7","31","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic27","06","EDUCA2","CAT5","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","H.S. or G.E.D.","Education Attained","1,452","75.9","73.1","78.7","31","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic60","06","EDUCA2","CAT5","_VEGLT1","RESP077","    (37.638640123, -120.999999538)"
"2013","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","Yes","H.S. or G.E.D.","Education Attained","385","23.7","21.1","26.3","31","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","EDUCA2","CAT5","_PASTAE1","RESP046","    (37.638640123, -120.999999538)"
"2013","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","H.S. or G.E.D.","Education Attained","370","13.5","11.8","15.3","31","%","Crude Prevalence",,,"BRFSS","CLASS03","Topic17","06","EDUCA2","CAT5","ADDEPEV2","RESP046","    (37.638640123, -120.999999538)"
"2013","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","H.S. or G.E.D.","Education Attained","1,902","86.5","84.7","88.2","32","%","Crude Prevalence",,,"BRFSS","CLASS03","Topic17","06","EDUCA2","CAT5","ADDEPEV2","RESP054","    (37.638640123, -120.999999538)"
"2013","CA","California","Physical Activity","Physical Activity Index","Participated in enough Aerobic and Muscle Strengthening exercises to meet guidelines (variable calculated from one or more BRFSS questions)","No","H.S. or G.E.D.","Education Attained","1,550","76.3","73.7","79.0","32","%","Crude Prevalence",,,"BRFSS","CLASS15","TOPIC45","06","EDUCA2","CAT5","_PASTAE1","RESP054","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","H.S. or G.E.D.","Education Attained","651","34.1","31.3","36.9","32","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic27","06","EDUCA2","CAT5","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","H.S. or G.E.D.","Education Attained","423","24.1","21.3","26.9","32","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic60","06","EDUCA2","CAT5","_VEGLT1","RESP078","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Vegetable Consumption","Consumed vegetables less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Some post-H.S.","Education Attained","2,142","83.8","81.9","85.7","33","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic60","06","EDUCA3","CAT5","_VEGLT1","RESP077","    (37.638640123, -120.999999538)"
"2013","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Some post-H.S.","Education Attained","1,771","68.7","66.2","71.1","33","%","Crude Prevalence",,,"BRFSS","CLASS06","Topic27","06","EDUCA3","CAT5","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2013","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Some post-H.S.","Education Attained","527","14.5","12.8","16.1","33","%","Crude Prevalence",,,"BRFSS","CLASS03","Topic17","06","EDUCA3","CAT5","ADDEPEV2","RESP046","    (37.638640123, -120.999999538)"
